-57065,61931,12179,-11265,6165,-47488,5774,-59995,-5974,-29115,
60835,-46003,52728,-46371,-5753,-16102,56165,19017,57145,30780,
-38907,-31558,-60520,-41037,-44790,-51790,-27101,-16583,-64387,28585,
-17746,57682,19715,-40628,-32501,-7713,29596,9397,33086,-27657,
-47155,-38411,-61081,35002,19608,-53789,3571,7317,-62416,11801,
10892,-38142,14706,61086,-46117,56429,25472,-207,35038,-14407,
32552,30243,7857,-52296,-62778,-26047,42200,38071,-8575,-60405,
5763,13569,-21789,50134,53879,-53729,16333,-62532,-56061,1947,
-1465,16705,11970,15118,32240,58643,-29692,-27862,38982,-36953,
22001,-39674,-3047,62400,39013,-36408,-62644,-57466,-59730,-52478,
-61684,59142,-4677,23608,33802,49201,-5474,11717,-6657,24368,
50785,43088,14417,-39806,-16071,-16246,55884,7671,17446,-13368,
47787,59818,-20116,-20035,-62432,37897,59520,-9513,-60567,-5061,
64585,-60964,-54215,-41114,30498,-18097,-48883,25289,38586,7798,
-16439,52711,26603,39204,28227,-34730,-39109,-45702,38837,45872,
-51102,-45457,-41126,-32168,-19780,-17013,-36554,51576,6054,-17974,
-64366,11298,-31261,-37340,50918,-63719,-7064,64480,32980,-34937,
-5095,-64176,-16747,-50184,-20817,39454,-29763,27875,-1781,-61564,
38418,43325,58650,44442,34778,-39067,60867,33544,27725,4046,
-26772,21765,32110,-44215,-42404,64944,4161,-57117,64234,-42737,
50722,22080,-56753,-8331,22477,10512,59839,17832,53485,-51542,
-44420,29016,18810,-54299,3039,2359,2681,33884,-21588,-11926,
26500,-34016,-17428,-52344,-30201,-24218,61519,-26345,-47206,-34672,
-1139,-61044,39475,-3775,60262,-20508,17920,54723,48670,-61954,
17136,44656,61309,-1348,64432,38277,38074,16100,-57052,18044,
43121,40677,15636,-25145,24268,-4585,53360,52537,49624,-22638,
12042,-59900,11218,47321,25619,-24548,-63380,32026,26084,22181,
-6299,22727,52923,-11329,50022,-24093,48605,7222,-21595,-48407,
-42780,-63058,-18361,5807,-14812,1549,-47076,18676,57481,51934,
43162,-63302,-6518,-44101,62203,19783,-16427,11831,-7707,-50275,
-56571,32403,30824,47014,-18689,23479,27997,61491,25034,-2970,
-8061,44645,-17419,24939,13385,51966,-63282,32644,11191,55976,
-57951,53626,-42009,-57426,39910,-18375,57799,-32920,-22310,36093,
4000,-55748,15359,3964,43781,-32750,40506,15566,-10902,63687,
63341,-2920,40542,13306,-12945,16539,3610,-15210,4193,-63830,
-5147,-10976,-36817,-52035,-49132,-32432,34481,31149,-26742,18776,
-23934,41810,-45859,-21018,10907,-28838,44382,-47811,-30731,-39963,
-299,48369,-55354,8937,-27190,22382,-42132,7461,15339,24649,
-46306,-37047,12661,58025,38864,10320,64986,42265,64579,39368,
30691,3783,-22546,15478,-13894,-64920,46636,-28353,106,-10753,
52452,-3879,8567,40101,13399,6369,7388,35241,-60938,49154,
-24614,53683,-61510,-21476,19463,-14293,51593,-38219,-45806,-30511,
53300,-2525,28388,-54253,-12501,-58243,-1425,30430,20007,8364,
63264,39291,-22947,-20179,-15990,-30694,-28288,34503,-19808,-4252,
7749,-44121,-22799,38734,-7970,51227,-60620,61724,-49040,-6624,
-33844,-59523,-45132,-14764,-50395,-6157,50504,-58762,-42827,29858,
42985,-26187,-41734,43869,-21813,-8163,35784,-39065,4792,39996,
17054,-17774,-49011,47484,-27144,30477,403,-14797,40045,49524,
54830,-50182,-2415,37231,-35501,-5197,31234,27350,-37263,49223,
10782,39055,-39753,37051,32703,-62258,-63044,-43644,47546,11992,
33512,-59406,4096,9324,-3429,-25798,-16104,-10851,40176,57042,
-2578,10739,-25240,37382,-34795,-32389,-3714,6484,-30979,44946,
-10569,-305,-6408,24900,13438,60234,59121,-7727,-36767,12211,
27754,8479,28662,2072,-7836,-40083,32138,-6294,59141,-11480,
-59009,61914,-27390,27700,-32254,58830,-29886,18528,-36748,2211,
-3356,8475,-9630,-58252,26261,-64753,-64993,-40233,25877,-40930,
-54581,-26450,52314,-1444,-26904,-20052,-15778,9905,-17039,-55292,
-176,56569,81,52869,29147,50095,34666,8865,-19897,-48423,
-41662,27105,-43223,-8223,-53007,-1077,-36093,-43358,3503,9398,
-58607,2729,-41065,25340,22358,-43558,63391,-14630,-55878,-9616,
59009,64594,-39101,-1360,51561,1422,29138,-601,62008,-23363,
-48352,-31152,50353,49354,64012,-50082,56301,-52099,-64409,-6690,
48056,-45380,26055,10475,-49092,-29286,-11285,-62822,-37927,22301,
57584,-6138,-10950,-63573,-28309,34996,54294,55593,-58940,61289,
-58042,55161,35947,9918,-61983,-49987,-63679,-22157,-49100,38386,
-38329,-5066,-29002,39210,11637,-18840,54179,-18073,40313,-27854,
-42963,44979,26160,-54648,27559,23211,31210,-46081,-22642,-48715,
-11735,29117,-26688,-42755,-15146,-63509,-1354,-40265,46948,-40087,
-59711,-58257,26577,15828,-52768,-19611,-63481,-28679,-34960,7727,
-26920,12459,7756,-54980,-3527,-41254,48901,6894,14847,53779,
-33756,57423,-34058,-61269,1343,-45177,20135,13394,-22779,29565,
16596,10,-19740,6078,38831,45697,13865,-13931,40897,-60409,
26732,17712,44629,-34896,32946,34107,15850,-45912,51871,-51397,
-50323,-59660,58812,-17617,-23938,29884,33090,16845,-24316,11504,
17742,44776,-19575,17010,-30564,-31818,42324,-34852,-14499,-50119,
-2152,-30215,-33602,60684,-40116,55310,38204,29536,30048,19808,
-15487,37597,-14355,-38976,37496,30594,-49635,55849,-25527,59144,
19468,46611,62611,30183,-54586,33106,37850,28581,-63434,-32649,
-34029,-62221,-43649,43805,19565,5973,-26475,3617,-44470,-7180,
13565,-37911,-5369,-45140,-48355,-30890,6185,20441,36279,-18554,
-28577,-40306,-62755,-11934,-57308,-56979,64043,-7080,10833,-63349,
1753,-47657,23517,36704,29838,35839,-30182,50131,42340,44614,
9657,63520,-57416,-27268,-44852,17456,34206,64417,44253,-23508,
38489,58,-63446,-47782,6866,-14625,17622,17995,21052,53060,
33364,61216,-30645,-1051,20208,-16056,36975,-59728,-713,30986,
-29686,22737,-36809,-45116,60207,28034,-54944,-26635,42790,39540,
50385,2596,38147,33904,-15151,-977,49686,-22749,-60451,-1092,
254,-14481,15810,-934,10909,22185,-3304,-55116,-51987,-32553,
59645,-40587,5546,-61444,-9871,-47951,34321,40711,31546,-40828,
58749,54659,44407,-54163,-36154,-6627,-40966,-57582,5442,-46909,
5524,-30389,37564,51453,-28407,6265,15471,54331,42139,55016,
19260,51530,11957,-32390,-39655,12137,-42973,6054,51607,-6375,
63231,8720,-51329,5132,26326,-21525,16499,41292,-9536,62144,
-30188,3680,-46112,25878,-16430,63526,10847,64916,41873,58523,
-61875,12941,46813,23387,29827,32802,29776,36943,12009,-45787,
34435,43493,-38208,35259,37976,4234,-49571,-62412,-60518,-38801,
-23834,40364,-16025,36970,-52736,-21100,-29193,15751,36857,-4422,
-408,2743,30235,34230,-28636,-26667,63358,24687,26664,-41137,
37741,18361,-64287,27382,8093,61382,49275,51177,-11917,-5234,
36061,-7078,-43920,14073,-15585,-28389,1079,2774,51675,-59755,
-34160,41730,-33545,40829,-40427,-2347,11277,-59742,25363,63900,
58606,8932,32816,60784,61978,-49121,57860,35466,-33823,-43190,
-49376,-37640,-57885,54695,48729,21533,2867,-4587,12854,31777,
32092,-55380,14840,-43064,63489,-36650,46018,-2490,46342,15209,
46838,61801,20714,8131,-17203,-4261,-8995,-51860,-1935,9649,
-8325,6168,7520,-53446,-8261,14972,-18824,-59808,59287,-56941,
-27688,-37857,52979,62156,36700,-12758,-8272,4440,-59239,16114,
24114,-42746,16499,24898,49186,49820,51002,57458,27053,-28593,
-5434,29535,-21314,63204,31892,-14819,61818,6562,-31904,-26680,
-22944,61566,-27491,-24357,8251,56282,13636,42494,62188,55882,
-15649,8007,47404,62234,-28718,35067,-48010,41785,-16334,-56781,
-1777,50731,17667,11531,-64787,-62735,59313,-59196,-64504,11268,
18685,-29918,57307,-31032,-40151,-11889,56898,-46710,11129,-16415,
30654,-63048,-23328,-62934,10675,33570,41921,40853,2411,11338,
30420,-13325,38390,60442,6845,47300,31791,52238,-49742,-55722,
-22600,-45245,-35073,56796,-4142,34138,-20879,-54536,-42990,28326,
8332,-53630,14183,-63871,-7392,11418,-33277,-19243,28906,-53195,
-53937,34132,-40460,-46055,-43306,17070,-43463,4154,-45496,-8141,
-57428,-46710,29907,-16287,10907,47316,-18156,54672,-2561,30525,
47004,-7618,27922,-57231,32945,33147,-21663,-63367,58435,25560,
36605,-926,36965,32217,-55143,18530,-18509,44453,-33876,23198,
-16131,63812,-49017,24384,13513,50156,-18171,-21093,5525,-18161,
28698,-64280,-42833,21811,28086,988,-24267,-18379,19505,49635,
24058,-38217,-23743,13244,-22521,-57647,-63795,42701,6938,24449,
59153,45728,-15918,-27470,-8407,62136,-64217,2453,23096,34295,
-6783,-3020,57978,52239,-19367,64322,40485,41274,-53469,-63120,
6441,-13594,-51614,1427,-32393,-13088,-12476,11753,-14906,49112,
58286,43693,-30095,-42472,-18620,-61362,-8978,33672,17643,13258,
-41481,44185,-32961,-16338,27703,-31531,-35624,-1880,-51442,26059,
61818,-54228,35516,-63508,50526,56479,33693,9964,40710,37370,
-101,33131,-53631,-38698,2731,57039,2449,-12861,-22439,16457,
-51995,-31975,-64582,15779,45730,-17407,53940,-57205,-2512,44234,
24371,-40663,35799,-34197,-16151,-33442,21405,-9610,-25722,4397,
62981,-32214,1885,-63283,35180,-43305,-40026,-51414,43382,61044,
37676,52716,-53585,-60360,62138,20030,12602,-49660,44483,26820,
59455,-46229,-47455,-12486,-59747,59463,33635,-13443,64972,-37263,
-17712,-56163,16692,11587,42712,41699,-25542,19991,10311,-954,
-39693,-45597,27778,16294,45144,-39026,-42905,6838,33065,-51389,
-51536,-20027,15659,-6612,1137,57176,56249,-3885,26642,-16549,
-32641,46470,42811,27535,36260,-7781,11129,10815,-59202,-32867,
49247,44799,1997,63967,-29582,-50571,39353,30948,-35563,-12978,
13340,18281,33990,20434,-45374,-42313,62225,21754,-58946,31497,
50340,-38577,-27693,16627,-62460,-7118,33658,-34088,14494,4689,
-35643,19765,59770,-12650,34955,-48218,-51908,56605,-28819,38762,
-25389,22141,54504,-5758,-27068,-49745,-32487,29189,57954,-9574,
-27212,-7713,-29645,34639,41497,-12220,-40657,46542,-59804,-60754,
-29225,-25059,19360,-55740,-17462,9185,14755,-26358,-24183,-22521,
25628,-4255,-2221,5756,51628,31428,59005,-33321,37305,34345,
-35588,29628,34953,35420,52054,-36294,19269,-59555,47352,64842,
-28060,-3533,-56728,4616,758,-13492,62632,29514,-14731,18502,
-20618,50541,-35666,44828,52358,-62424,-38002,-18069,-41683,5626,
38337,36490,-62276,-46494,21005,38080,50308,11616,26725,-11638,
-41504,-39070,2196,30980,38544,-29625,15305,30488,35345,-51686,
-37416,53997,45004,3307,10190,-46995,-16767,58886,28737,-1358,
40652,61378,64122,10214,-49663,-30667,-59195,36281,-27607,143,
28522,57347,-58348,2765,-13883,36054,-32495,-44613,-42412,-39174,
23824,-15163,48182,3505,40581,-46013,-34120,-5651,35563,-50556,
-59088,34553,-37820,-42410,-11321,29317,15179,-63097,20403,-24707,
2176,58681,-54774,-13865,-48657,38166,21165,-61315,-39775,19081,
-64312,-51409,49704,1449,38858,-6925,-37802,-3343,-19795,-61989,
46586,31161,-24878,64078,44623,54147,-5764,33120,-15742,36891,
29504,-51549,-57223,-10063,9936,17142,31871,20091,-37095,7042,
-2906,-18386,40222,-16011,-50669,15672,-50322,-48773,12782,24155,
-7927,-6145,-6839,61193,-26433,-54708,47977,-38890,-1613,54101,
-343,-61023,-38010,25770,-25701,-61840,61555,43686,-59088,-49347,
-19176,-7471,13961,46049,53297,-59978,12895,56291,-36227,-62655,
-56417,-1581,37752,-4081,31952,-24529,-42929,3040,-29645,-21036,
20737,9054,-43151,-35156,-17976,-30936,-36780,-15903,24757,46279,
-24817,27637,-20215,20265,60014,-60792,20175,-54934,30772,-44187,
40148,-45639,-4150,26108,-54719,44891,21404,38257,33516,14639,
-53766,-51722,14729,-54180,-35125,-22635,54168,-2169,-55189,29185,
33134,-25982,35733,53766,15871,41665,48442,-24384,-42847,-50920,
63461,56849,8872,59151,9526,62908,-23880,26920,-6725,33838,
-5043,-52809,33937,-38867,-63840,23480,23405,27632,-37010,-30833,
36645,4168,1147,1981,29775,64190,-6779,-36855,-59224,-2634,
-29934,24866,13888,-15337,9949,-44560,-13324,-34777,22001,-45167,
-11440,53594,-36830,8939,42556,-27827,7061,-62711,41650,-42804,
48352,-47649,-8681,-6858,-2437,27364,-59598,-58850,-30017,-32473,
33494,55952,28602,27319,48131,-15031,-51464,-3323,-24292,-15353,
31327,-33035,-32165,-4913,-34516,-45544,11164,-10106,-8740,-45656,
-18944,5165,-33438,13280,-5193,58595,62888,-12421,58041,-20938,
58363,41116,37948,-36650,-61477,-56198,-64140,24742,34641,9274,
1638,11891,9905,-59420,-58912,548,-51409,33547,34204,-1831,
36944,34093,20362,27285,37993,-25262,28926,6346,314,62183,
54548,7439,49542,-23340,-37914,-26230,29925,1300,-5480,19318,
32998,27846,17934,-39581,-6241,51713,-44721,53293,-51638,57961,
9630,-15795,-24323,33876,56547,-63621,-12192,61589,23731,14847,
57127,-38271,24265,-28453,11788,60395,-33568,-40550,19909,-31202,
3414,46839,-5929,53026,50257,-3403,1309,-48613,-9530,57174,
62153,55212,-29586,5098,-38050,38296,-20930,-17164,6290,33708,
-4205,-50018,27988,12820,-9294,-63365,-50819,-56607,33707,27411,
25934,17865,-26624,1724,-14301,22142,-27624,-23351,-62233,-5162,
-42284,-54592,12968,37505,24893,-42734,-9372,43080,-18425,-44902,
22364,21111,-58315,-25561,9036,-35075,35502,6794,-59292,34046,
-35961,17542,61125,-52857,-31807,9281,56840,46851,-36027,-51315,
-62143,52247,-40913,17853,46521,15085,-57779,12981,-40093,18988,
-53133,-58917,-42694,-764,-8067,47892,899,29683,26824,42739,
-21126,-54212,11446,-5466,-32460,60919,-59981,-55831,63013,2057,
-1330,-22906,-30135,-4689,-15635,-23879,44017,39716,-52537,-50880,
41211,22447,-21989,8329,49316,-38559,51714,9480,43142,-41926,
4474,11508,60585,26268,-30403,7479,14370,54930,-13200,-28356,
63253,-63765,-56157,-26307,55518,24294,45275,-53290,50083,-43622,
-44683,-39246,-62136,-29507,-45042,30048,-53238,5378,-21350,37469,
61308,61902,-51075,59754,56062,-22823,33069,-4773,46504,-33063,
51495,-34501,11456,48884,-37750,62045,-29985,50133,-45582,-33273,
-9325,52876,-48870,20922,2139,1927,46832,11213,-19905,-21878,
-48220,13138,-13522,-32360,-58199,6710,30615,-33372,40688,17711,
50076,24294,38548,47187,-43078,-25302,-54776,-13107,32363,47275,
2371,31001,56623,-49576,-56217,44845,-28009,1313,-46591,37343,
47068,19771,58948,59760,29740,-7125,35385,-29248,12890,55021,
-24589,-12570,36199,-50804,-22217,-53409,30121,19685,-63695,-40892,
-52955,37914,-16660,-17946,-10570,20253,-60104,-20644,-38102,58019,
-38581,-33032,55981,1976,3488,38061,22391,23527,-6611,-6785,
-5950,24926,-51912,14813,-62561,-1030,44502,-7095,-23332,-24675,
-54142,-26819,6626,-42261,56010,-3160,-39521,42112,-14094,-34881,
13995,13198,30768,24231,-10878,4751,-25499,8876,39570,-32616,
64979,5033,39476,57096,49516,-30226,-60079,-64316,7164,-29870,
-16254,-18316,-11773,-51494,-32179,53196,-15477,21161,-48041,15491,
-55434,-18191,14349,-57188,-12023,-9655,30578,-42186,38858,50164,
-51471,-53769,46085,14516,-61175,51628,-57422,42570,10602,-38634,
-31499,45871,-35516,-19401,-36361,18360,-25367,7653,-62000,-421,
-56215,27642,-43120,-58025,-63720,15986,6673,43678,-25248,45954,
-49308,-29651,-20570,19284,-45670,53709,-60227,-60535,-23898,29395,
32318,-62157,-47027,64991,-50886,-63720,47977,-33385,52743,676,
35773,-5672,13497,6153,49400,-48699,-46622,-58372,-57307,-8332,
-17086,-29687,30459,51920,25998,61170,6444,31854,17324,61276,
31828,39025,-52045,4885,-3656,-27475,63532,18666,58315,-25174,
29300,-6443,-45200,-4918,-24702,-62790,21820,33356,34862,-47827,
-7249,-53379,-35498,58920,-16845,-2709,-33950,-12968,-40116,32103,
55208,10388,34411,-10990,13359,152,16206,-10778,-22378,-46247,
9158,-55668,-9303,-62699,-55088,63665,57442,-62474,18087,-35881,
25905,-9705,-19892,56800,22632,-60858,-21499,52158,-16183,20736,
-36504,53244,-35772,34369,61041,-58771,10378,-18568,-6225,-10955,
44675,-53449,905,40835,-14127,-15189,45853,43400,52888,39462,
32625,-2108,-33357,19552,-59360,-57493,-14862,53187,20440,-12008,
8500,63917,21885,8362,12930,31060,-45417,-58783,37426,276,
52976,-23325,18543,-3068,-21128,-15488,-38682,-41953,34262,36799,
64363,40255,35239,-28927,61781,18446,63085,-56376,55761,8091,
-61976,-40454,-48011,-39664,27760,-64672,-27986,-53295,34123,-32712,
-45187,-8723,48823,-12026,46447,-35094,-61394,-9201,32843,-1152,
-50345,27557,55742,48680,43234,-24276,6597,-4914,41094,50137,
-1660,43427,-47247,-49866,-55985,-31819,45458,-40560,-18414,-24323,
-38048,29151,-21018,23631,-8351,-34447,-13901,53808,-59159,56238,
35056,-37169,-12428,48091,-1278,55540,42352,-11189,53366,31018,
-7183,63071,60455,7061,-61050,-34954,-58236,-31760,-32009,55311,
-54342,428,-32628,61129,35793,56047,-36204,21648,-56017,40065,
-42668,-48984,36049,4590,14054,15343,31884,-10348,26012,14307,
-34471,27860,-48305,53350,7844,-31404,63865,-34446,-62530,34830,
-51375,6377,-24536,26291,-63045,62086,-10129,51297,8261,38397,
63371,-465,40017,-58644,-2530,49516,33571,63262,41564,-6343,
-52716,36532,5724,-24831,-2730,16297,-26120,62206,-58686,29947,
34706,-13616,63843,20600,-35561,-29818,-33342,27285,-60870,53056,
37641,-18341,-40349,12365,-9633,31382,-4613,-38878,-9206,-3731,
63517,-44811,36953,-23095,-8030,-44895,-40032,-58820,1999,48037,
-13,-17525,28150,-50879,51005,457,-28315,62032,25376,-15839,
17470,-11750,17149,15446,16786,-43716,42694,-40063,35764,-22948,
-63781,-29880,31707,37502,43744,27934,14213,-43280,9839,-11033,
-60434,-25810,44881,11855,-4588,-13514,-61907,9883,5060,10250,
-40064,39761,-40491,30551,-41912,-3466,9506,59849,47291,-20630,
58705,12962,16118,9325,55698,-64206,-5477,36020,45251,-33474,
24578,-62903,2028,-13155,-22479,15135,62521,51236,-9057,39681,
16722,-21129,-2032,-48322,-19161,43653,-58220,-55750,6610,674,
62434,4630,-9422,15442,47123,-38537,-26000,-61808,5256,-54426,
64064,-10637,33044,-28785,20117,32181,10847,44596,9126,13667,
35144,-17891,-24946,-48030,-41941,42604,24557,8979,-54380,-11613,
-62356,24413,-29914,-43077,9683,52656,-51280,-42585,31850,37870,
-12318,28132,-14503,-27035,-32787,-2999,39130,64984,-40211,32976,
20549,6159,54059,35353,20861,56625,-42177,-61647,14988,-20993,
-30925,-26709,58489,18012,8475,-5242,36227,16975,46111,-15103,
-8702,-57565,-47506,-59244,-40192,-4854,17962,-51403,48516,-40362,
14582,499,15164,50759,-15781,3328,-11671,14005,60679,15753,
-6410,60714,-6120,-46543,10444,41937,10891,856,-10787,58970,
25680,-64186,-5553,4726,26024,-47673,2253,55834,21522,51436,
44232,269,-59996,8711,-51573,63671,-58785,-29766,-49409,61374,
10367,-42498,-30606,32080,-22000,-38258,40844,-64926,23177,-18849,
9071,25335,-60557,-32869,-6701,-8979,-16601,-21828,51598,-47055,
54939,-64603,-4977,-14449,-55365,-43495,31382,63035,22882,36952,
-17679,-47599,54727,-24282,28704,64482,-22370,-297,-49984,11052,
63986,43306,-12377,-63413,42137,-41261,45261,-31706,15234,-15749,
24899,36528,-50993,46972,-46406,8630,-53210,27752,-51366,-19705,
-2497,-57985,45934,54348,45285,32783,-31164,-55847,-1491,60861,
35368,-63287,38276,-18574,-53904,10407,-25082,42892,-5635,45361,
-40507,2845,-56217,-40853,-45425,26716,-15343,39166,-16878,290,
41559,30367,4431,-59293,7110,63708,51451,42929,-46180,3809,
29160,17756,-31175,17718,4856,-28459,-18691,-50624,-18908,63320,
442,36423,-9489,-35429,-51184,-29673,52651,-41560,63952,-22663,
-8897,24778,-1997,-33954,45511,19779,-10382,-28072,-45822,24555,
-57517,-54725,59211,20296,-29766,29730,-62953,46961,-48224,6315,
53563,18294,22897,56676,-1322,-40048,-14150,60585,-30771,-63898,
-39278,64532,-16386,-40152,38410,64155,45391,52630,60486,35206,
-32560,-42282,-32052,-27537,-26458,-45944,-28219,3405,29172,-15130,
41731,3451,59465,15462,-54008,39998,-23239,5878,44494,40251,
-35669,48249,-28379,45272,64123,26288,-41900,26855,-36606,-8314,
-56750,669,50391,-17965,63301,-59222,20501,-53535,-26682,61911,
58361,-26938,31473,24908,58875,-51764,7558,-11305,-12166,-9700,
53140,2624,37615,29999,-29510,28773,58548,48285,8949,40175,
57912,-187,18325,21764,-52111,-12040,56649,-9616,-17630,-21366,
17994,8494,-4094,25458,14612,59560,13785,39879,9556,50131,
16673,-5141,59570,38965,-46835,17458,-16772,25575,-23045,49274,
-63995,1498,52007,-52500,1712,-46496,-62155,56594,34712,-41854,
13058,37293,-12755,-17682,-36250,33007,-376,83,63463,-60495,
54271,51726,-23835,16655,-49660,13282,5950,21770,24421,-63158,
19776,-44101,50748,-46792,-6988,-15069,52201,44750,10944,33143,
-6908,4143,-1586,-4765,41220,5546,39685,-55964,25528,-54073,
27191,-45542,9001,-58016,-12497,-4291,-5225,34743,6838,34771,
7272,3753,41414,-13135,-47218,-9986,-32250,22632,25095,-44787,
-45970,-33524,13926,-61986,12216,-45398,-19742,-50004,-52003,56836,
-35449,-41572,58279,-63453,-42122,40699,54355,58699,-63466,-60039,
31041,-47708,-36534,45198,23751,-25576,34464,10543,31531,-47803,
52649,16552,38867,48298,24429,33621,17659,-23920,-57441,-40610,
-20551,-63154,40391,-16451,-32948,44004,-24722,40693,49103,-25487,
-26513,-17046,29172,-52148,-52614,-58219,-11632,-11088,18768,-17297,
31620,-1390,53900,-30603,49523,60737,44232,31406,49806,-21122,
-339,7768,52112,10127,38274,-50960,14194,-18953,17160,-7787,
-54795,-38648,19264,50691,-56655,-53416,40003,-56030,-4427,-29222,
44387,-23418,-13167,20766,-20182,27759,20825,-52459,-42726,5511,
-10476,55820,-48570,-6604,27783,-17134,50591,-40016,6066,-47519,
-56254,-2181,27857,61040,61020,30781,53979,-27819,7136,29169,
-22048,-61486,64378,-41919,33212,-23076,19045,-52063,-46381,48452,
-46675,-57239,32632,6504,-51951,-29087,35041,-38476,20428,48464,
-46140,-21800,-25359,-18246,32677,2499,-42162,29707,-48927,30580,
34063,-32436,49921,-12394,36773,35609,-62524,-48728,247,-28428,
38440,-39826,27253,-2804,27807,-17575,13930,38573,-41331,28350,
31281,-12329,24134,-59292,-45308,56208,-6373,42494,-49062,-61840,
18605,-17534,34633,-4649,-41713,-26622,-46123,-44302,-60520,-6257,
37335,-54031,-3098,-21029,-1387,8210,58988,34327,-42227,-44771,
-6292,-26608,-60290,59512,32645,60499,-44167,-431,50897,37676,
-50576,-47538,-39822,32192,-3363,49718,64589,-2687,12833,1655,
18968,36762,-42941,13941,12839,35718,5066,-38948,35271,-22617,
45651,63028,23942,24086,33881,-64961,-52941,-34059,32245,20283,
-10181,-44229,59248,-23833,-56249,41231,-24386,-748,37793,12173,
-43486,40258,56848,39644,-31151,23236,10895,16859,40705,-7598,
-38530,-13970,38118,-33339,-35802,-61148,165,25048,52144,47784,
-54073,53132,-41479,3093,-25759,-57725,13575,-32322,8502,-1546,
-9302,45244,-13722,-57992,-9686,50045,-48605,-40596,-18880,-33883,
55606,44414,-53810,-8615,41152,43459,-54433,56147,-156,19527,
7711,35105,51884,1535,35168,-34604,-25896,-45286,44489,-19308,
-47750,27225,31101,-41242,-25301,48753,-43179,3612,-17187,58433,
-33377,-47085,-52304,-11557,22204,10533,21860,-54581,16957,-30766,
25100,34532,26949,12917,-40650,-62021,-34293,-2439,27599,20831,
59022,57422,-3645,7144,-34049,29875,56795,735,-37837,62211,
58536,31332,33295,-62489,62055,-26246,-40871,41838,-26519,-59816,
-62325,-8526,-21154,-40675,-38413,52319,-7416,-34608,58947,20791,
47158,46062,44426,-49463,55132,48706,63960,-12258,-50988,49654,
38244,16112,-13981,58198,-52181,21475,-25456,-61070,-60265,-60866,
-18618,16177,-12123,-24684,-16807,-14956,44535,-9930,63330,53676,
36014,24547,56443,64487,-10727,-44486,-45488,-2950,-43677,-31635,
-20841,40840,58263,-51675,38341,-34121,-33948,-22157,22240,-49031,
43743,34792,-57024,60491,-60257,-48875,3192,22551,43464,-38451,
-42136,43771,-10467,36218,54974,-23855,25048,13143,60482,17575,
-4201,39037,-6980,5033,3357,-12368,13274,8718,13882,-29224,
-43160,14625,49573,19537,-29730,23178,-11201,21848,-48059,-18638,
-11940,16104,-28695,53242,-7464,-24183,5606,48022,-11065,43291,
14810,14447,9649,21370,-38240,24785,-26514,17922,-39383,19237,
43695,23154,-26580,43563,-10963,33077,2482,-29526,57514,-866,
16606,-47055,49652,-45910,63439,36768,-33790,15362,40122,-3933,
-22859,-45859,-63887,-59977,-37588,-64796,-5026,62945,-24895,-19266,
-23030,64090,29850,36494,25397,-28747,-36126,-17275,-18884,21472,
-7201,21499,2648,-49314,9635,-305,25089,33189,58697,-19991,
-48004,-4819,34933,-56176,-41305,-4423,746,-13080,53625,-57214,
37405,-63110,-36823,27982,53185,13110,51584,37260,18456,-316,
9434,36597,-37448,25006,31023,9768,13876,18692,7519,-52231,
60750,52330,7973,36464,-34912,54894,13270,-8388,49501,-58700,
-56411,59133,51418,7835,-52576,56695,-61419,-24347,-26232,15110,
-26546,6694,62557,52759,-13339,45434,-22979,-53532,16736,4743,
33071,-27281,-23612,-51797,1170,-4442,44110,-31772,18548,5720,
37948,54992,-21475,59521,-64869,2436,-405,-15974,35664,-18100,
-10403,53679,16679,-28608,-61890,25103,45131,-33322,36430,-21016,
32431,18309,-19924,-20279,19524,60079,50991,25074,44993,-15304,
-59108,27648,33986,-59838,-37009,-5104,-23819,-34104,16830,139,
30931,-50181,57543,-45294,-50114,-6139,-7282,4660,-33916,-13960,
-26083,59009,-11454,58516,-14644,-18258,-16759,47010,-54238,10615,
55558,9816,58949,-43222,-19982,11780,27917,55903,47844,-19500,
-50698,-40714,60433,9823,26539,29908,16206,61002,56310,-47663,
-38700,-19322,-1761,42465,-30322,-33401,19586,-28232,21591,29585,
41046,18459,37631,-63270,43436,-52108,1347,8737,42560,35103,
-42922,-38253,-52535,-44598,-37773,-52569,21205,23294,-63919,-16541,
-35894,23340,-54828,-14155,26835,-51858,-58220,17129,45238,-26596,
17122,27316,24418,4277,64618,-4693,55005,-11447,51069,12490,
-36318,7395,-11397,-36234,23615,-7576,54326,62924,-48651,-404,
35154,56654,-54619,-60058,-32113,-62107,-13240,-17194,-61358,-25221,
-30874,-32531,-16689,-15952,-7622,14048,55489,-56994,-26179,-55149,
12322,-4028,-27676,-21262,-25826,-19999,-61246,24429,-45463,63449,
-48661,14886,18636,-25748,64733,-57277,55389,-14562,-24176,42228,
-346,-50429,6944,-5191,13286,-5518,8579,57190,-9482,-48684,
-150,-42500,-53202,-6709,-9894,-21878,-17743,60620,-56905,54358,
47829,-2540,-33623,50136,-33207,21325,-43621,-23891,-63309,-15046,
-2582,-25816,50750,34081,-18405,-53806,-41019,58299,58324,-29266,
-39058,11535,-4453,-59251,21996,-24701,19446,-1676,-64152,-36923,
40753,30432,11637,56466,-45519,-63715,36054,-64656,-2518,58286,
40852,-13224,64978,-19158,-20229,-64979,30563,42986,27388,-19600,
